frame,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
350,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.560097,-0.560060,0.545937,-0.273088,4.439910,0.000000,3.246010
351,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.562528,-0.562488,0.531403,-0.291172,4.439910,0.000000,3.246010
352,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.564647,-0.564608,0.516578,-0.309093,4.439910,0.000000,3.246010
353,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.566458,-0.566415,0.501467,-0.326848,4.439910,0.000000,3.246010
354,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.567952,-0.567915,0.486081,-0.344424,4.439910,0.000000,3.246010
355,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.569135,-0.569102,0.470431,-0.361806,4.439910,0.000000,3.246010
356,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570001,-0.569976,0.454521,-0.378994,4.439910,0.000000,3.246010
357,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570553,-0.570537,0.438364,-0.395971,4.439910,0.000000,3.246010
358,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570796,-0.570780,0.421964,-0.412733,4.439910,0.000000,3.246010
359,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570728,-0.570710,0.405331,-0.429263,4.439910,0.000000,3.246010
360,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570344,-0.570327,0.388473,-0.445561,4.439910,0.000000,3.246010
361,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.569646,-0.569631,0.371404,-0.461610,4.439910,0.000000,3.246010
362,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.568634,-0.568622,0.354129,-0.477406,4.439910,0.000000,3.246010
363,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.567307,-0.567300,0.336661,-0.492943,4.439910,0.000000,3.246010
364,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.565671,-0.565665,0.319009,-0.508205,4.439910,0.000000,3.246010
365,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.563728,-0.563718,0.301179,-0.523187,4.439910,0.000000,3.246010
366,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561471,-0.561463,0.283182,-0.537882,4.439910,0.000000,3.246010
367,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.558906,-0.558900,0.265028,-0.552281,4.439910,0.000000,3.246010
368,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.556030,0.556030,-0.246729,0.566379,4.439910,0.000000,3.246010
369,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552853,0.552853,-0.228295,0.580163,4.439910,0.000000,3.246010
370,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.549368,0.549373,-0.209737,0.593628,4.439910,0.000000,3.246010
371,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.545581,0.545591,-0.191066,0.606767,4.439910,0.000000,3.246010
372,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.541497,0.541508,-0.172286,0.619571,4.439910,0.000000,3.246010
373,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537116,0.537127,-0.153415,0.632032,4.439910,0.000000,3.246010
374,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.532439,0.532450,-0.134458,0.644149,4.439910,0.000000,3.246010
375,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527470,0.527481,-0.115425,0.655909,4.439910,0.000000,3.246010
376,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522210,0.522221,-0.096327,0.667310,4.439910,0.000000,3.246010
377,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.516664,0.516675,-0.077181,0.678342,4.439910,0.000000,3.246010
378,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.510833,0.510843,-0.057992,0.689004,4.439910,0.000000,3.246010
379,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.504720,0.504731,-0.038770,0.699286,4.439910,0.000000,3.246010
380,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.498327,0.498338,-0.019527,0.709188,4.439910,0.000000,3.246010
381,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.491665,0.491676,-0.000272,0.718694,4.439910,0.000000,3.246010
382,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.484727,0.484743,0.018982,0.727807,4.439910,0.000000,3.246010
383,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.477525,0.477541,0.038225,0.736521,4.439910,0.000000,3.246010
384,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.470058,0.470075,0.057447,0.744832,4.439910,0.000000,3.246010
385,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.462333,0.462355,0.076636,0.752730,4.439910,0.000000,3.246010
386,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.454354,0.454376,0.095788,0.760217,4.439910,0.000000,3.246010
387,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.446127,0.446149,0.114885,0.767283,4.439910,0.000000,3.246010
388,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.437652,0.437679,0.133918,0.773928,4.439910,0.000000,3.246010
389,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.428939,0.428966,0.152876,0.780146,4.439910,0.000000,3.246010
390,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.419989,0.420016,0.171752,0.785937,4.439910,0.000000,3.246010
391,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.410807,0.410834,0.190531,0.791297,4.439910,0.000000,3.246010
392,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.401399,0.401431,0.209208,0.796219,4.439910,0.000000,3.246010
393,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.391769,0.391807,0.227772,0.800703,4.439910,0.000000,3.246010
394,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.381929,0.381967,0.246206,0.804745,4.439910,0.000000,3.246010
395,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.371878,0.371916,0.264505,0.808345,4.439910,0.000000,3.246010
396,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.361623,0.361660,0.282659,0.811502,4.439910,0.000000,3.246010
397,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.351168,0.351205,0.300661,0.814211,4.439910,0.000000,3.246010
398,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.340518,0.340556,0.318496,0.816474,4.439910,0.000000,3.246010
399,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.329680,0.329718,0.336154,0.818290,4.439910,0.000000,3.246010
400,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.318664,0.318701,0.353628,0.819653,4.439910,0.000000,3.246010
401,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.307470,0.307507,0.370907,0.820567,4.439910,0.000000,3.246010
